0,1,2
10,빈 디젤은 세월이 이렇게 많이 흘렀는데도 전혀 나이 먹지 않은 느낌이다.. 진짜 멋짐bb,분노의 질주: 더 얼티메이트
10,분노의질주 시리즈는 무조건 극장에서 봐야 함,분노의 질주: 더 얼티메이트
10,흐엉...ㅠㅠ 너무 그리웠고 너무 반가웠어요!극장 자리에 딱 앉았을 때의 기분을 얼마나 느끼고 싶었었는지..! 휴 포스터 들고 코로나 병맥 사 들고 집에 갑니다.,분노의 질주: 더 얼티메이트
10,역시 분노의 질주! 엄청난 스케일과 함께 좋은 노래들이 많아서 잘 봤습니다! 마지막 쿠키영상까지 짱이었습니다!,분노의 질주: 더 얼티메이트
10,분노의질주는 역시 짱이네요 신나는 액션으로 너무 재밌게 보고 왔습니다,분노의 질주: 더 얼티메이트
10,역시는 역시다! 이런 블록버스터를 극장에서 본게 얼마만이냐 대체 ㅎㅎㅎ,분노의 질주: 더 얼티메이트
10,화끈하네요 시간가는줄 몰랐어요멋지네,분노의 질주: 더 얼티메이트
10,토레로~~~정말멋잇어,분노의 질주: 더 얼티메이트
9,"액션은 그대로, 하나되는 가족",분노의 질주: 더 얼티메이트
10,스케일 짱이네요ㄷㄷ 오랜만에 잼있게봤어요,분노의 질주: 더 얼티메이트
7,한 쪽에서 인터스텔라 찍는디욬ㅋㅋㅋㅋ 아무튼 이 영화는 가정의 달 영화가 맞음,분노의 질주: 더 얼티메이트
10,8이 액션씬이 더 좋았지만 9도 진짜 스토리랑 연출면에거 나무랄게 없었다. 다음 시리즈에는 드웨인 존슨도 참여했으면 좋겠다. 역시 최고의 영화,분노의 질주: 더 얼티메이트
10,그냥 최고임 다시 봐야지,분노의 질주: 더 얼티메이트
10,이 영화를 훗날 집에서 본 사람은 이 영화를 보았다고 말할 자격이 없다.,분노의 질주: 더 얼티메이트
10,러닝타임이 좀 길어서 놀랬긴 한데 액션은~ 돈이 퐝퐝터짐. 대리만족 쩔고 한 한이 나와요! 갈수록 송강호 배우랑 닮아보이는데 쨌든 재밌음.,분노의 질주: 더 얼티메이트
10,영화가 재밌어요,분노의 질주: 더 얼티메이트
10,박진감 넘치는 액션 짱~^^ 오랜만의 영화관 나들이 자체가 힐링이네요,분노의 질주: 더 얼티메이트
10,분노의 질주는 실망이란 단어는 없다,분노의 질주: 더 얼티메이트
10,간만에 액션 잼나게 봤어요~,분노의 질주: 더 얼티메이트
10,말이 필요없다.. 걍 두시간 넘는 시간이 후딱 지나 가더라.. 이런게 바로 시간 순삭ㅋㅋㅋ,분노의 질주: 더 얼티메이트
10,할머니 운전실력보고 놀래서 오줌지렸다,분노의 질주: 더 얼티메이트
10,분노의 질주는 영화관에서 보는게 진리죠ㅋㅋ강추입니다!,분노의 질주: 더 얼티메이트
10,존 시나가 진짜 존나 멋있네,분노의 질주: 더 얼티메이트
10,말해 뭐해~~ 분노의 질주가 돌아 왔다구!!!,분노의 질주: 더 얼티메이트
10,간만에 상상 그이상의 액션 잘~ 봤어요 ^^,분노의 질주: 더 얼티메이트
10,존잼 ㅠㅠ 역시 최고다... 심장이 두근두근하다,분노의 질주: 더 얼티메이트
10,은가누 나와서 뭔가 했네요 ㅋㅋ 폭탄도 많이 터지고 간만에 시원한 액션영화봤습니다,분노의 질주: 더 얼티메이트
10,이게 진짜 액션영화지 ㅜㅜㅜ 개봉해줘서 완전 감사할따름 ㅜㅜ 속이 다 시원함,분노의 질주: 더 얼티메이트
10,밥 귀여워,미니언즈2
8,중국자본 많이 들어갔다고 하던데 내용에 뚝뚝 묻어나서 좀 아쉬움,미니언즈2
10,귀여운 캐릭터들의 귀환,미니언즈2
10,기발한 상상력의 스토리와 귀여움으로 충만한 미니언즈의 활약을 앞세운 전개는 재미도 있고 짜릿한 감동을 선사합니다. 다만 너무 짙게 드리운 중국 자본의 중국풍 강조는 매우 거슬리네요.,미니언즈2
6,미니언즈는 귀여운데 중국 자본 들어갔는지 쿵푸 차이나타운 나오는게 별로였다.,미니언즈2
9,역시  실망시키지  않아주는  미니언즈  귀엽고  츤데레 ㅎㅎ,미니언즈2
9,귀여운맛에 재밌게봤습니다,미니언즈2
6,중국적 요소가 재미를 망치다,미니언즈2
10,제 친구닮았어요 미니언즈,미니언즈2
10,미니언즈들이 ㅋ장 귀여워요,미니언즈2
10,밥 귀여워,미니언즈2
8,중국자본 많이 들어갔다고 하던데 내용에 뚝뚝 묻어나서 좀 아쉬움,미니언즈2
10,귀여운 캐릭터들의 귀환,미니언즈2
10,기발한 상상력의 스토리와 귀여움으로 충만한 미니언즈의 활약을 앞세운 전개는 재미도 있고 짜릿한 감동을 선사합니다. 다만 너무 짙게 드리운 중국 자본의 중국풍 강조는 매우 거슬리네요.,미니언즈2
6,미니언즈는 귀여운데 중국 자본 들어갔는지 쿵푸 차이나타운 나오는게 별로였다.,미니언즈2
9,역시  실망시키지  않아주는  미니언즈  귀엽고  츤데레 ㅎㅎ,미니언즈2
9,귀여운맛에 재밌게봤습니다,미니언즈2
6,중국적 요소가 재미를 망치다,미니언즈2
10,제 친구닮았어요 미니언즈,미니언즈2
10,미니언즈들이 ㅋ장 귀여워요,미니언즈2
8,영화 잘봤습니다 영화 잘봤습니다,미니언즈2
10,역시 귀여움이 세상을 구한다 &gt;ㅁ&lt;,미니언즈2
10,심장에 무리가는 최강 귀염둥이들 ㅠㅠ 러닝타임 내내 왜 내 입꼬리 내려가질 못하니.. 조카하고 한 번 더 봐야지 ㅠㅠ,미니언즈2
10,조올라 귀여워요ㅠㅠ 보는 내내 광대폭발..!! 귀여워서 팝콘을 먹을수가 없었다능 ㅠㅠ,미니언즈2
10,그냥 너무 귀엽고 사랑스러움ㅠㅠ 미니언즈 집에 데려가고 싶었다ㅠㅠㅠㅠ,미니언즈2
10,완전 귀여움 그냥 미쳤음ㅋㅋ!! 미니언들 깨알같이 외모랑 성격 다 다른게 진짜 킬포!!! 안끝났으면 좋겠다 했는데 끝나버림 ㅠㅠ 3시간짜리 만들어줘ㅠㅠ,미니언즈2
10,언제봐도 유쾌하고 즐거운 영화 미니언즈 ㅋㅋㅋ,미니언즈2
5,갑자기 차이나타운 뭐임 이때부터 좀 재미없어짐 진짜 귀엽기만한 영화,미니언즈2
10,너무 좋아요 미니언즈! 마치 살아있는 것 같은 느낌적인 느낌~,미니언즈2
5,미니언즈는 여전히 귀엽지만 중국자본으로 만든 영화인가 싶었음. 스토리는 완전 별로.,미니언즈2
5,댓글 알바가 판을 치는군요 보면 압니다..,싱크홀
2,휴~ 90년대 개그와 cg…긴장감 전혀 없는 재난영화??,싱크홀
2,"두서도 없고,맥락도 없고,감동도 없고,유머만 조금,우주전쟁영화도 개연성이 있는데, 물통타고 올라오는 개연성없는 맥락의 영화,정말 돈아깝다",싱크홀
5,기대보다 별로였어요..,싱크홀
8,승원이형 오랜만에 무도 한 편 더 찍으셨네요^^,싱크홀
10,솔직히 난 그냥 재밋엇다... 가볍게 웃고 ... 살짝 울기도 햇는데...요새 힘든일이 많아서 그런지...상영 시간만큼은 잠깐 잊어버리고 너무 재밋게 봣네요..,싱크홀
5,배우들이 고생한 건 보이는데 연출은 딸리네요,싱크홀
1,감독이 직접 만든 캐릭터인데 감독의 이해가 부족한 느낌. 덕분에 배우들이 열심히 연기하지만 겉도는 느낌의 캐릭터들과 작위적인 개그와 신파로 웃기지도 않고 슬프지도 않는 헛웃음만 나오는 영화,싱크홀
4,"알바생이나 혹은 관계자가 이글을 보면 삭제할수도 있을겁니다. 이걸 평점 10점 준 사람들 단지 재미있었다, 감동이었다를 넘어서 왜 재미있고 어느부분이 감동이었는지 확실하게 적으세요. 저로서는 이해할 수 없어서 그렇습니다. 스포라고 할것도 없고 그냥 싱크홀 제목 그자체가 끝...</span>",싱크홀
1,꼭보세요 진짜 제발 ^^ 보러가세요,싱크홀
5,댓글 알바가 판을 치는군요 보면 압니다..,싱크홀
2,휴~ 90년대 개그와 cg…긴장감 전혀 없는 재난영화??,싱크홀
2,"두서도 없고,맥락도 없고,감동도 없고,유머만 조금,우주전쟁영화도 개연성이 있는데, 물통타고 올라오는 개연성없는 맥락의 영화,정말 돈아깝다",싱크홀
5,기대보다 별로였어요..,싱크홀
8,승원이형 오랜만에 무도 한 편 더 찍으셨네요^^,싱크홀
10,솔직히 난 그냥 재밋엇다... 가볍게 웃고 ... 살짝 울기도 햇는데...요새 힘든일이 많아서 그런지...상영 시간만큼은 잠깐 잊어버리고 너무 재밋게 봣네요..,싱크홀
5,배우들이 고생한 건 보이는데 연출은 딸리네요,싱크홀
1,감독이 직접 만든 캐릭터인데 감독의 이해가 부족한 느낌. 덕분에 배우들이 열심히 연기하지만 겉도는 느낌의 캐릭터들과 작위적인 개그와 신파로 웃기지도 않고 슬프지도 않는 헛웃음만 나오는 영화,싱크홀
4,"알바생이나 혹은 관계자가 이글을 보면 삭제할수도 있을겁니다. 이걸 평점 10점 준 사람들 단지 재미있었다, 감동이었다를 넘어서 왜 재미있고 어느부분이 감동이었는지 확실하게 적으세요. 저로서는 이해할 수 없어서 그렇습니다. 스포라고 할것도 없고 그냥 싱크홀 제목 그자체가 끝...</span>",싱크홀
1,꼭보세요 진짜 제발 ^^ 보러가세요,싱크홀
6,킬링타임용... 그 이상도 그 이하도 아닌..,싱크홀
6,억지 웃음과 개연성 없는 연출로 영화 보는 내내 지루했습니다. 최근 본 영화 중 가장 별로였어요. 많이 아쉽네요.,싱크홀
2,"돈아까움. 진짜 킬링타임임. 시간낭비... 올 해 본 영화중 최악. 평점이 왜 높은지 모르겠음. 개연성도 없고 억지에 유치한 개그+CG, 모든게 부자연스럽다. 이걸 본 내가 후회스러울 정도... 연출력 심하네요. 댓글알바도 심한듯. 이런거 남긴적 없는데 너무 별로라 남겨요ㅠ",싱크홀
3,안과 밖이 따로 놀면서 재난 영화인 척 하는 그런 작위적인 영화,싱크홀
10,헐 저는 진짜 재밌게 봤는뎅 ㅎㅎㅎㅎ 그냥 가볍게 보기 딱좋아요 ㅋㅋㅋㅋ 원하는대로 흘러가는 스토리 ㅋㅋㅋ,싱크홀
10,영화관람에 인생거는 사람이 왜 이렇게 많냐? 이런 영화 있고 저런 영화 있는거지. 정작 완성도 있다고 이야기하는 영화는 보지도 않으면서. 이 정도면 가족 오락 영화로 아주 훌륭.,싱크홀
1,하...한국영화는 억지랑 신파를 안쓰면 영화 전개가 안되는 몹쓸병에 걸린거같음,싱크홀
10,재난 영화라고 해서 다크하지 않을까 싶었는데 첨부터 끝까지 유쾌해서 좋았음 친구들이나 가족들이랑 보기 좋은 편안한 영화인 듯 난 혼자 봤지만...또르르,싱크홀
2,믿고 거르는 김지훈,싱크홀
1,으악..내눈 7광구의 공포가 다시 되살아났음..,싱크홀
2,진흙통닭구이 마냥 박살나버렸네,싱크홀
1,영화계가 힘들긴 많이 힘든가보네요 정말 역대 최악의 영화입니다. 더럽게 재미가 없네요ㅋㅋ재미가 없어서 나가고 싶었는데 밖이 너무 더워서 에어컨 바람 좀 쐬다가 나왔네요 ㅋㅋㅋ,싱크홀
2,영화가 진행이될수록   말이안되네,싱크홀
10,왜 다 평점이 별로지 전 엄청 재밌었어요!,싱크홀
4,지1랄난 그래픽과 발연기의 불쾌한 반란,싱크홀
1,뭐 하나 좋은 게 없던 영화,싱크홀
4,이런 영화에 출연한 배우들이 불쌍해요ㅠㅠ,싱크홀
5,그냥 생각없이 보기는 나쁘진않은데 평이 너무 안좋아서 좀 놀랬음,싱크홀
9,"요즘 이슈가 되는 것 중 하나라 영화소재가 맘에 들었어요 배우들 연기가 좋았고, 약간의 슬픔도 있고 저는 재밌게 보았습니다",싱크홀
10,코미디가 과하지도 않고 재난상황이 넘 심각하지도 않아서 좋았음가족들과 시원하고 가볍게 볼 수 있는 영화!,싱크홀
9,전 재미있게 봤어요 ㅎㅎ,싱크홀
1,"억지스러운 전개, 억지스러운 신파, 억지스러운 결말...보는 내내 지루하고 재밌어서 웃기보단 어이 없어서 웃었네요최악입니다.",싱크홀
5, 개봉하는 날 아침 9시에 평점 달리는건 여전하구나 ㅋㅋㅋ,싱크홀
10,이광수ㅋㅋㅋ진짜 웃김ㅋㅋ,싱크홀
10,광수 보러 갔는데 진짜 후회없다 짠한데 웃겨ㅠㅠ 가볍게 보기 딱인듯!,싱크홀
1,내돈...내시간...,싱크홀
1,지금 일산 벨라시타 메가박스서 12시50분 영화보는중에 적고 있습니다. 31년 살았는데 영화 감상평 써본적 없습니다. 살다살다 이딴 영화 처음봅니다. 돈줘도 안볼영화 돈내고 보고 있어서 화가 치밀어 오릅니다.,싱크홀
10,배우들끼리의 합이 좋음. 복잡한 머리 식히기에 딱!,싱크홀
1,역시 7광구 감독이라 여전하구나!,싱크홀
1,이게 재밌다고요? ㅋㅋ 다들 기준들이 후하시네.이 영화 감독님 7광구 감독님입니다 ㅋㅋㅋㅋ알아서들 판단하시길,싱크홀
10,오랜만에 볼만한 여름 가족영화 역시 광수는 이런 영화에서 빛을 발하는 듯,싱크홀
4,억지로 집어넣은 코미디가 더 정색하게 만든다,싱크홀
6,"싱크홀이라는 독특한 재난상황. 아이디어는 좋았지만 의욕의 과잉일까? 재난이 주는 서스펜스,  재난상황에서 인간군상이 펼치는 갈등과 이타심, 거기다 한국 가족영화의 특징인 코믹정서와 부동산 폭등이 불러온 사회이슈까지 다 담으려다 보니 뭔기 어수선하다. 재난서스펜스에 좀더 ...</span>",싱크홀
4,왜 별로였나 했더니 감독이 7광구 감독...,싱크홀
1,너무억지스러운 연출..,싱크홀
10,아이들하고 봤습니다!! 우리는 너무 재미있게 봤어요~ 아이들이 너무너무 재미있었데요!~~ 애들 방학용 강추!!!,싱크홀
10,휴가 내고 아침부터 가족들이랑 재밌게 보고 왔음 역시 믿고 보는 광슈!!!,싱크홀
1,어휴...,싱크홀
10,요즘엔 기린도 취직하네요,싱크홀
10,친구랑 봤지만 가족들이랑 봤어야했던 영화. 배우들 힘이 있고 나름 신선하고 유쾌하다,싱크홀
10,재난영화지만 신파만 있는게 아니라 깨알유머가 있어 재밌네ㅋㅋ촬영 고생했을듯,싱크홀
6,생각 없이 봐야한다,싱크홀
3,싱크홀 감독작품: 7광구,싱크홀
10,복잡한 생각 없이 가볍게 볼 수 있어 좋았네요,싱크홀
6,영화지만 말이 안되는 부분이 너무 많아서 몰입도가 떨어짐,싱크홀
6,배우들의 연기력때문에 최악의영화를 면했죠,싱크홀
1,재난 상황에 갑자기 웃기려는게 너무 거북했다,싱크홀
1,재미없어서 욕나옴 ㅈㄴ,싱크홀
5,빈약한 스토리에 지루한 전개 의아한 개연성,싱크홀
5,웃음코드도 안웃기고 전개도 아쉽네요.,싱크홀
6,사람먹는 안티히어론데 청불로 가지 그냥,베놈 2: 렛 데어 비 카니지
3,연출은 좋았습니다.근데 스토리도 너무식상하고재미없었고정신없고 시끄럽기만했습니다.,베놈 2: 렛 데어 비 카니지
1,이런 명배우들을 데리고 이런 폐급 영화를 만드는 것도 어떻게 보면 능력이다,베놈 2: 렛 데어 비 카니지
6,카니지라는 좋은 캐릭터를 너무 단순하게 소비해버려 아쉬운....,베놈 2: 렛 데어 비 카니지
1,이게 뭔....ㅋㅋ...,베놈 2: 렛 데어 비 카니지
10,방금 보고 나왔는데요 쿠키가 역대급입니다,베놈 2: 렛 데어 비 카니지
6,Venom: Let There Be Cookie. 킬링타임용으론 그럭저럭이었으나  보고 난 뒤 남은 건 쿠키뿐이었다...,베놈 2: 렛 데어 비 카니지
5,뭐가 그리 급했을까. 뒤에서 베놈 쫓아오는 느낌. 쿠키가 없었다면 후회할 영화.,베놈 2: 렛 데어 비 카니지
8,호불호는 갈리겠지만 오락영화로 이정도면 뭐... 나쁘지 않죠. 에미넴이 다시 ost에 참여한 거... 아주 좋음,베놈 2: 렛 데어 비 카니지
6,베놈1은 극장에서 정말 재밌게 봤는데 2는 뭔가 연출말고는 좀 식상해지는 느낌이였음,베놈 2: 렛 데어 비 카니지
6,사람먹는 안티히어론데 청불로 가지 그냥,베놈 2: 렛 데어 비 카니지
3,연출은 좋았습니다.근데 스토리도 너무식상하고재미없었고정신없고 시끄럽기만했습니다.,베놈 2: 렛 데어 비 카니지
1,이런 명배우들을 데리고 이런 폐급 영화를 만드는 것도 어떻게 보면 능력이다,베놈 2: 렛 데어 비 카니지
6,카니지라는 좋은 캐릭터를 너무 단순하게 소비해버려 아쉬운....,베놈 2: 렛 데어 비 카니지
1,이게 뭔....ㅋㅋ...,베놈 2: 렛 데어 비 카니지
10,방금 보고 나왔는데요 쿠키가 역대급입니다,베놈 2: 렛 데어 비 카니지
6,Venom: Let There Be Cookie. 킬링타임용으론 그럭저럭이었으나  보고 난 뒤 남은 건 쿠키뿐이었다...,베놈 2: 렛 데어 비 카니지
5,뭐가 그리 급했을까. 뒤에서 베놈 쫓아오는 느낌. 쿠키가 없었다면 후회할 영화.,베놈 2: 렛 데어 비 카니지
8,호불호는 갈리겠지만 오락영화로 이정도면 뭐... 나쁘지 않죠. 에미넴이 다시 ost에 참여한 거... 아주 좋음,베놈 2: 렛 데어 비 카니지
6,베놈1은 극장에서 정말 재밌게 봤는데 2는 뭔가 연출말고는 좀 식상해지는 느낌이였음,베놈 2: 렛 데어 비 카니지
1,아니 베놈만큼 좋은 캐릭터도 없는데 이걸로 똥을 빚네…  진짜 소니 너무싫다,베놈 2: 렛 데어 비 카니지
10,쟤들은 진짜 부부상담 받아야 돼,베놈 2: 렛 데어 비 카니지
1,쿠키영상을 보기위한 97분의 기다림,베놈 2: 렛 데어 비 카니지
2,드럽게 시끄럽기만하다,베놈 2: 렛 데어 비 카니지
3,이 영화 보는 법 : 출구 문이 열리면 들어가서 쿠키를 보고 나온다.,베놈 2: 렛 데어 비 카니지
7,뭐야 이거 베놈이랑 에디의 로맨스물이었어,베놈 2: 렛 데어 비 카니지
8,"평점이 낮아서 마음 아프다,,, 그래도 베놈2 나와줘서 고마움ㅎㅎ",베놈 2: 렛 데어 비 카니지
1,스토리가 없음 베놈이랑 카니지가 싸운다를 어떻게든 억지로 길게 늘려놓은 느낌,베놈 2: 렛 데어 비 카니지
4,영화관에 가지않고 베놈1편보고 인터넷에 떠도는 쿠키를 보는 사람이 승자가 될 것입니다,베놈 2: 렛 데어 비 카니지
4,모든 부분이 맘에 안드는데 러닝타임 짧은게 장점이라면 장점,베놈 2: 렛 데어 비 카니지
1,아니 왜 0점은못주는거야,블랙 팬서: 와칸다 포에버
6,이게 맞는진 진짜 모르겠고. 채드윅보스만 배우님 그립습니다.,블랙 팬서: 와칸다 포에버
10,영화보면서 무한~도전~! 외치고 싶은걸 참았다,블랙 팬서: 와칸다 포에버
4,볼거리 정말 빈약하다. 아이언맨 디자인은 무슨 후레쉬맨 보는줄.,블랙 팬서: 와칸다 포에버
2,마블도 끝났구나....,블랙 팬서: 와칸다 포에버
1,"영화가 불쾌함 그자체 연출, 액션, 서사 다 말아먹음 특히 아이언맨을 어떻게든 대체하려고 발광하는 꼬라지가 제일 엿같음",블랙 팬서: 와칸다 포에버
8,채드윅 보스만의 부재가 느껴지는 영화,블랙 팬서: 와칸다 포에버
4,쓸데없이 길고 지루하네요. 액션도 별로 인상적이지 않고...,블랙 팬서: 와칸다 포에버
4,액션영화가 액션이 구리면 말이 필요없지?,블랙 팬서: 와칸다 포에버
2,세계최강 과학국가라며!허리에 밧줄 묶고 싸우는 장면에서 경악을 금치못함,블랙 팬서: 와칸다 포에버
1,아니 왜 0점은못주는거야,블랙 팬서: 와칸다 포에버
6,이게 맞는진 진짜 모르겠고. 채드윅보스만 배우님 그립습니다.,블랙 팬서: 와칸다 포에버
10,영화보면서 무한~도전~! 외치고 싶은걸 참았다,블랙 팬서: 와칸다 포에버
4,볼거리 정말 빈약하다. 아이언맨 디자인은 무슨 후레쉬맨 보는줄.,블랙 팬서: 와칸다 포에버
2,마블도 끝났구나....,블랙 팬서: 와칸다 포에버
1,"영화가 불쾌함 그자체 연출, 액션, 서사 다 말아먹음 특히 아이언맨을 어떻게든 대체하려고 발광하는 꼬라지가 제일 엿같음",블랙 팬서: 와칸다 포에버
8,채드윅 보스만의 부재가 느껴지는 영화,블랙 팬서: 와칸다 포에버
4,쓸데없이 길고 지루하네요. 액션도 별로 인상적이지 않고...,블랙 팬서: 와칸다 포에버
4,액션영화가 액션이 구리면 말이 필요없지?,블랙 팬서: 와칸다 포에버
2,세계최강 과학국가라며!허리에 밧줄 묶고 싸우는 장면에서 경악을 금치못함,블랙 팬서: 와칸다 포에버
1,와칸다 포에버는 무슨... 와칸다 엔드다,블랙 팬서: 와칸다 포에버
2,역대급망작ㅠㅠ이전 블랙팬서에서 멈춰야했다슈리 블랙팬서는 해골팬서? 삐쩍말라서 뭐 싸울수나 있겠나,블랙 팬서: 와칸다 포에버
2,내가 그 이터널스도 나쁘지 않게 봤는데 이건 진짜 아니다 히어로 영화를 보면서 빌런을 응원한건 처음이다 영화를 보는 내내 들었던 생각은 빌런이 걍 히어로들 다 처치하고 이겼으면 좋겠다 뿐이었고 특히 아이언하트는 진짜 너무 별로였는데 차라리 할리가 그 역할을 했으면 불만이 ...</span>,블랙 팬서: 와칸다 포에버
6,"솔직히 1편도 재미있게 보지는 않았지만, 1편보다 더 못한거같다.채드윅의 공백이 너무 크고, 아직 슈리가 이끌어가기엔 힘도,연기도 뭔가 다 부족하다. 아이언하트는 얘가 왜 아이언맨 후계자가 되어야하는지 이해가 전혀 안되며, 연기며 슈트디자인도 무슨 후레쉬맨같고 그렇다고 스토리...</span>",블랙 팬서: 와칸다 포에버
4,와칸다 포에버 같은 소리하네..와칸다 엔드다 엔드,블랙 팬서: 와칸다 포에버
2,이딴게... 탑급 성장한 프랜차이즈의 2022년도 최신작....?,블랙 팬서: 와칸다 포에버
10,채드윅 보스만이 그립다…,블랙 팬서: 와칸다 포에버
10,채드윅 보스만님의 명복을 빕니다,블랙 팬서: 와칸다 포에버
1,"영화 설정상 세계최강국이라는 와칸다와 바다나라가 군인 다 합해야 200명 남짓. 와칸다는 배1척 비행기는 10기 정도 있고, 바다나라는 큰 고래 2마리 있음. 근데 미국은 그거 보고 아이 무서워! 하면서 가민히 있는데... 내용이 어의없어서 참고보기 너무 힘들었다.",블랙 팬서: 와칸다 포에버
10,블랙팬서 와칸다는영원하라,블랙 팬서: 와칸다 포에버
10,채드윅 보스만을 잊지 않겠습니다,블랙 팬서: 와칸다 포에버
10,영화 보고 평점 달자 ㅈㅂ,블랙 팬서: 와칸다 포에버
10,블랙 팬서 재밌어ㄹㅅㄷㅆ,블랙 팬서: 와칸다 포에버
1,"블팬 없는 블팬 영화, 마치 홍철 없는 홍철팀인데 무한도전 포즈 자꾸 나와서 오히려 웃겼던 ㅋㅋㅋ",블랙 팬서: 와칸다 포에버
4,와이카노,블랙 팬서: 와칸다 포에버
10,채드윅에게 바치는 영화,블랙 팬서: 와칸다 포에버
10,솔직히 올해 나온 마블중에 최고였음...연출도 너무 좋고 OST며 수중 전투씬 등 기승전결 다 좋았던거 같음...채드윅 제대로 추모한 느낌...ㅠ_ㅠ 슈리도 울고 나도 찡하고...,블랙 팬서: 와칸다 포에버
10,Ost 너무 좋아서 다 찾아봐야지 생각듬. 영상미 좋고 내용도 너무 좋았고 죽음자체를 생각해보게된 시간. 너무 좋았다.,블랙 팬서: 와칸다 포에버
10,웃다가 감동이다가.. 걍 감정의 소용돌이 그 자체였음ㅋㅋㅋ 간만에 넘 좋았던 영화임!,블랙 팬서: 와칸다 포에버
10,티찰라에 대한 예우 그 자체 ㅠ,블랙 팬서: 와칸다 포에버
2,초중반부는 탄탄한 연기력과 생생한 비행기 연출로 상당히 흥미롭고 긴장감있게 흘러갑니다. 하지만 후반부에 들어설 수록 영화에 집중하기 힘들었습니다. 재난 영화 특성상 신파를 어느정도 감안하고 갔지만 신파가 뜬금없이 등장하고 너무 자주 나와서 심장이 차가워지더군요. 이야기는...</span>,비상선언
2,어줍잖게 사회적 메세지 넣으려다 영화 망가졌다,비상선언
2,"잘가다가 무리한 반미, 반일과 억지스러운 신파, 무리한 설정이 영화를 산으로 보냅니다. 보면서 계속 어이없는 웃음이 나와요. 진짜 억지 눈물 짜낼때는 하.... 배우들이 너무 아깝네요",비상선언
1,이 영화가 칸으로 갔다는게 부끄럽다,비상선언
1,긴장감을 가장한 답답함으로 가득 찬 졸작. 한국이 잘한다는 신파도 제대로 사용하지 못하는 모습. 관객에게 고구마를 미친듯이 먹여놓고 왜 물 한 모금 안주는지....,비상선언
2,"극 중에서 일본 미국 정부 멋있다. 타국에게 욕먹어도 자국민의 안전을 최우선으로 생각한다면 그게 맞다.  자국 공무원의 결단은 멋있게, 타국 공무원의 결단은 악당처럼… 어떻게든 관객에게 감성팔이, 반일감정 넣으려는게 눈에 뻔히 보임.",비상선언
6,전반은 좋았으나 후반은 그냥 명배우들 데려다가 뻔한 신파극을 찍어놓음,비상선언
1,굳이 이렇게 길게 만들었어야할까? 뒤로 갈수록 제발 그만하라고 소리 지르고싶었음. 차라리 한산을 한 번 더 보는게 나음,비상선언
6,초반에는 스릴러인줄 알았지망 중간부터 늘어지고 신파 범벅,비상선언
3,초호화 배우진만 볼만하다,비상선언
2,초중반부는 탄탄한 연기력과 생생한 비행기 연출로 상당히 흥미롭고 긴장감있게 흘러갑니다. 하지만 후반부에 들어설 수록 영화에 집중하기 힘들었습니다. 재난 영화 특성상 신파를 어느정도 감안하고 갔지만 신파가 뜬금없이 등장하고 너무 자주 나와서 심장이 차가워지더군요. 이야기는...</span>,비상선언
2,어줍잖게 사회적 메세지 넣으려다 영화 망가졌다,비상선언
2,"잘가다가 무리한 반미, 반일과 억지스러운 신파, 무리한 설정이 영화를 산으로 보냅니다. 보면서 계속 어이없는 웃음이 나와요. 진짜 억지 눈물 짜낼때는 하.... 배우들이 너무 아깝네요",비상선언
1,이 영화가 칸으로 갔다는게 부끄럽다,비상선언
1,긴장감을 가장한 답답함으로 가득 찬 졸작. 한국이 잘한다는 신파도 제대로 사용하지 못하는 모습. 관객에게 고구마를 미친듯이 먹여놓고 왜 물 한 모금 안주는지....,비상선언
2,"극 중에서 일본 미국 정부 멋있다. 타국에게 욕먹어도 자국민의 안전을 최우선으로 생각한다면 그게 맞다.  자국 공무원의 결단은 멋있게, 타국 공무원의 결단은 악당처럼… 어떻게든 관객에게 감성팔이, 반일감정 넣으려는게 눈에 뻔히 보임.",비상선언
6,전반은 좋았으나 후반은 그냥 명배우들 데려다가 뻔한 신파극을 찍어놓음,비상선언
1,굳이 이렇게 길게 만들었어야할까? 뒤로 갈수록 제발 그만하라고 소리 지르고싶었음. 차라리 한산을 한 번 더 보는게 나음,비상선언
6,초반에는 스릴러인줄 알았지망 중간부터 늘어지고 신파 범벅,비상선언
3,초호화 배우진만 볼만하다,비상선언
10,엠마들이 다 해 먹는 영화,크루엘라
10,재미있네요 조커와는 다른 매력적인 악당입니다. 조커는 밑바닥으로 추락하면서 빌런이 되지만 크루엘라는 정상을 찍으며 빌런이 됩니다.,크루엘라
10,엠마스톤한테 잘 어울리는 캐릭터.. 소름 돋을 정도로 예쁘다...,크루엘라
10,딱히 기대는 안 하고 봤는데 상상 그 이상으로 너무 재밌었음.. 다시 보러갈 의향도 있ㅇ다는,크루엘라
10,크루엘라 이제 내 최애캐릭터,크루엘라
10,영화내내  빌런스러운 분위기도 좋았고 배우들 연기 진짜 잘함,크루엘라
10,그냥 미쳤다. 뭐 하나 빠지는게 없다. 101마리 달마시안 팬들은 영화가 끝난것같아도 나가지말고 일단 앉아있으세요 ㅋㅋㅋㅋ?,크루엘라
10,운 좋게 시사회로 봤는데 진짜 재밌었음.. 올해 본 영화중 최고였음 ㅠ 문화의 날로 할인받아서 엄마랑 볼려고 또 예매함ㅎ,크루엘라
