0,1,2
10,정말 재밌습니다 오랜만에 시간가는줄 모르고 봤네요,올빼미
10,"스토리, 배우들의 연기력 모두 대박 너무 재밌다",올빼미
10,유해진과 류준열 두 배우의 광기가 가득찬 연기로 118분간 스크린을 제대로 찢어놓은 수작! 왕으로 열연한 유해진 배우의 대변신에 뜨거운 박수를 보낸다!,올빼미
10,연출이 정말 미쳤어요.. 입봉작이라던데 앞으로가 기대되는 감독입니다,올빼미
10,진짜 재밌음... 믿고보는 유해진 류준열  모든 배우연기는 말해 뭐함 너무 잘함,올빼미
10,미쳤다.... 블랙팬서로 받은 상처 한번에 치유댐.... 어쩌다 외국 대작으로 상처받고 한국영화로 치유받는 지경에 이르른 것이냐...,올빼미
10,2022년 하반기 최고영화 완전잼있어요,올빼미
10,배우들이 연기를 잘해서 몰입도가 상당하네요! 재밌게  봤어요!,올빼미
10,사극인데 이렇게 흥미 진진한게 가능하네요 너무 재밌어요 중후반부에 미친,올빼미
10,팩션 사극과 스릴러의 옳은 만남,올빼미
10,정말 재밌습니다 오랜만에 시간가는줄 모르고 봤네요,올빼미
10,"스토리, 배우들의 연기력 모두 대박 너무 재밌다",올빼미
9,평이 좋아서 봤는데 기대만큼 재밌었다! 빛과 어둠을 이용한 연출이 일품. 특히 관객에게도 소현세자의 죽음을 미리 보여주지 않고 소리와 손짓으로만 상황을 파악하게 하여 앞이 보이지 않는 주인공에 이입하도록 하다가 불이 꺼지자 드러나는 참극의 연출은 충격 그 자체,올빼미
9,'그 장면'에서부터 출발하는 스릴러가 압도적,올빼미
9,캬 중간에 불꺼지면서 씬바뀌는장면에서 소름돋음ㅋㅋ,올빼미
10,세자가 죽어갈 때 부터 몰입도가 엄청 생겼습니다. 연기자들의 연기에 쫄깃쫄깃한 긴장감이 아직도 생생해요. 겁이 많은 편인데 영화보는 내내 심장이 터질듯이 쿵쾅거렸네요. 전 정말 재밌게 봤습니다.,올빼미
8,세자 역으로나온 김성철? 연기넘잘하더라구여,올빼미
10,불빛이 꺼진 후의  ‘그 장면’에서 소름이ㄷㄷ쫄깃한 연출이 백미!,올빼미
8,류준열은 진짜 멋진 배우가 되었다.표정없이 있어도 감정과 분위가 살아난다.,올빼미
8,치사하게 왕을 얼굴보고 뽑음,올빼미
10,한번 더 볼까 생각한 영화는 처음이다 왜 유해진 류준열 하는지 알거같아요,올빼미
10,올해 본 영화 중 최고 그냥 미쳤다,올빼미
10,역사를 잊은 민족에게 미래는 없다...,영웅
10,안중근 유해를 반드시 찾아와야합니딘,영웅
10,배우들 노래 왤케 잘함 정성화는 물론이고 김고은 노래 대박이다 ㄷㄷ 못하는 걸 못하네 ㅋㅋㅋ 이거 노래 계속 들어야지,영웅
10,누가 죄인인가 누가 죄인인가 별점테러하는 알바들이 키보드 두드린 죄,영웅
10,미안합니다. 잊고 지내서감사합니다. 지켜 주셔서추천합니다. 올 연말 꼭 봐야하는 영화,영웅
10,어느것 하나 빠지지않는 최고의 영화였다...뮤지컬을 워낙 좋아해서 혹시나 했는데 그 이상의 감동이었다 진짜...최고,영웅
10,한국영화의 새로운 도전! 제작진 노력이 대단한 영화,영웅
10,눈물을 멈출 수 없는 뜨거운 감동,영웅
10,영화 보고 나온 뒤부터 내 플리는 영웅 OST로 꽉참,영웅
10,120분간 스크린속에서 펼쳐지는 웅장한 뮤지컬 영화!,영웅
10,역사를 잊은 민족에게 미래는 없다...,영웅
10,안중근 유해를 반드시 찾아와야합니딘,영웅
10,배우들 노래 왤케 잘함 정성화는 물론이고 김고은 노래 대박이다 ㄷㄷ 못하는 걸 못하네 ㅋㅋㅋ 이거 노래 계속 들어야지,영웅
10,누가 죄인인가 누가 죄인인가 별점테러하는 알바들이 키보드 두드린 죄,영웅
10,미안합니다. 잊고 지내서감사합니다. 지켜 주셔서추천합니다. 올 연말 꼭 봐야하는 영화,영웅
10,어느것 하나 빠지지않는 최고의 영화였다...뮤지컬을 워낙 좋아해서 혹시나 했는데 그 이상의 감동이었다 진짜...최고,영웅
10,한국영화의 새로운 도전! 제작진 노력이 대단한 영화,영웅
10,눈물을 멈출 수 없는 뜨거운 감동,영웅
10,영화 보고 나온 뒤부터 내 플리는 영웅 OST로 꽉참,영웅
10,120분간 스크린속에서 펼쳐지는 웅장한 뮤지컬 영화!,영웅
10,진짜 감동 ㅠ 특히 나문희 선생님 장면에선 오열했다.. 한국 창작뮤지컬 + 영화화인데 이 퀄리티.. 가슴이 웅장해징다,영웅
7,감독이 배우들한테 절해야함 연출 구린걸 연기로 다 해결해줌,영웅
10,이건 천만이 꼭 넘었으면 좋겠습니다,영웅
10,안중근의사님유해꼭찾아주세요,영웅
10,보고 펑펑 울었네ㅠㅠㅠㅠ 오늘부터 나 애국자임 다들 그렇게 알아라,영웅
10,그 어머니에 그 아들입니다.,영웅
9,우리가 지금 이 시대를 살아감에 감사하며,영웅
7,영화로서는 4점이었지만 노래는 10점이었다. CG도 너무 티나고 잘 안터지는 유머를 끝까지 넣은게 별로였지만 정성화배우님이 노래할때마다 전율적이었음. 영화관에서 쩌렁쩌렁하게 들렸던 노래 한번 더 듣고 싶어 2회차 할 계획,영웅
5,JK필름이 죄인이다,영웅
10,눈물 콧물 줄줄 흘리다 나왔어요 ㅠㅠ 일단 무조건 영화관에서 봐야 하는 영화,영웅
7,집팔고 땅팔고 독립운동 하신 분들 후손은 가난하게 사는데 친일한 매국노의 후손은 떵떵거리며 살고있지...,영웅
8,마지막에 울면서봄ㅠㅠ 배우들 왜 이렇게 노래도 연기도 잘하는거임..,영웅
5,노래는 좋은데 연출이 아쉽,영웅
6,조금더 잘만들수있었을것같은데 아쉬워요ㅜ,영웅
10,뮤지컬영화는 무조건 극장임 진짜 극장에서만 느낄수 있는 감동 최대치였다 ㅜ,영웅
5,역시 원작만 한 건 없는 건지 완성도 높은 뮤지컬 넘버들을 영화로 옮기는 과정에서의 연출이 너무 수준이 낮고 기시감이 심하게 든다. 또한 중간에 개그요소로 들어간 몇몇 씬들은 너무 올드하고 진부하여 극의 무게감을 한없이 가볍게 만든다.,영웅
10,"저는 너무 재밌게봤고, 눈물도나고,지루하지않았어요.처음부터 끝까지 몰입해서보게되더라구요.",영웅
10,대한민국 국민이라면 안중근 의사 역사를 잊어선 안된다. 무조건 극장에서 봐야한다. 배우들 노래실력 미침,영웅
7,잘 만든 영화라고 하기엔 아쉬운 점들이 있지만 아쉬운 부분들을 나열하기 보단 배우들의 노래와 연기로 받은 감동을 기억하고 싶습니다,영웅
4,개그코드는 왜  넣었을까요윤제균스러운 윤제균이 가장 자신있는 모든걸 넣었네요,영웅
10,뮤지컬로는 표현이 어려웠던 섬세한 감정표현과 명불허전 OST. 정성화는 진짜... 미쳤다,영웅
10,대한민국 오천만 국민이 봤으면 합니다.,영웅
7,정성화의 노래실력은 좋으나 연출이.나문희님 파트에서 오열할뻔...,영웅
10,한국인이라면 누구나 가슴 뜨거워지는 이야기..,영웅
10,잊지말자 . 나라잃은 슬픔 을. . 그리고 독립유공자님들. .,영웅
6,"예고편 장면만큼의 감동만 느꼈습니다. 기대에 비해는 아쉬웠어요. 특유의 클리셰, 웃음코드, 이미지 소비가 이미 강한 조연들..너무 많은 현대어.. 어찌하여 독립군들의 캐릭터가 일본놈들보다 진중하지 못한겁니까ㅠㅠ 더불어 어떤배우는 뮤지컬연기이고 어떤 배우는 드라마연기라서 조화...</span>",영웅
5,"소재와 시도가 좋다고 결과물까지 좋기는 쉽지 않다는것, 뚝뚝 끊기는 흐름과 부적절하게 욱여넣은 개그씬때문에 좋은부분이 다 바래지는 것 같습니다. 몇몇 메인넘버 씬들은 다시 보고싶은데 그 외의 전반적인 부분이 너무 강력해서 재예매를 망설이게되네요.",영웅
10,독립운동가분들이 더 대단하게 느껴집니다. 잊지않겠습니다. 누구도 그분들 노력을 잊지 않았으면 좋겠습니다.,영웅
10,10점밖에 못 줘 미안하다,영웅
10,정말 김고은님 다시봤다?정성화님은 대단,영웅
10,조마리아 여사의 편지와 노래에 눈물을 흘리지 않을 수가 없음. 영화관 전체가 울음바다 되었음.,영웅
10,"신파? 있고요, 어이없는 개그? 있습니다.그럼에도, 원작의 탄탄함&amp;배우들의 연기/노래가 모든걸 이겨냈습니다.",영웅
9,솔직히 뮤지컬영화 처음에 이정도면 선방했다고 생각한다 더 발전하려면 많은사람들이 이 영화를 봐야함,영웅
10,노래 나올때마다 눈물 나고 목도 메이고.. 이토 나올때 내가 죽여버리고 싶었음 ㅡㅡ 한국에 이런 뮤지컬영화?가 생소해서 그렇지 흥행 하면 좋겠다ㅠㅠ 역사영화에 재밌다는 말로 표현하기 좀 그렇지만 .. 너무 재미있었고 아바타에 묻히지 않기를.. 킬링용 아니고 꼭 봐야 할 영화,영웅
9,나문희 선생님! 울컥했어요ㅜㅜ,영웅
8,정성화 배우가 다 살림.,영웅
7,정성화로 시작해서 정성화로 끝난영화,영웅
9,개그 부분을 좀 더 쳐냈으면 좋았을뻔 뮤지컬 영웅은 안봤는데 영화를 보고나니 뮤지컬 원작이 궁금해짐 정성화 진짜 너무 잘함,영웅
10,넘재밋게봤고 중간중간에 울면서봤네요..배우들마다 연기가 최고였어요 뮤지컬보고싶네요..,영웅
10,"배우분들이 얼마나 진심으로 연기에 임하셨는지고스란히 느껴졌습니다.안중근의사, 기억하겠습니다. 좋은영화 만들어주셔서 감사합니다.만점 그 이상 못드려서 죄송합니다.",영웅
10,말이 필요 없다! 꼭봐야하는 영화. 오열할수 밖에 없는 영화.  오면서 머리속에 노래가 멤도는 영화!,영웅
10,많은 생각을 하게 만드는 영화입니다. 그 힘든 시기에 저런 영웅들 덕분에 저희가 편하게 살 수 있다고 생각합니다! 항상 감사하고 열심히 살겠습니다 대한민국 만세!!!,영웅
10,아바타고 뭐고 영웅 먼저 보고 보세요… 눈물로 마스크 적시고 나오게 되니 주의하시구요… 한국인 노래할때랑 일본인 노래할때 자세가 바뀌는걸 경험하게 되실거에요 영화 끝나고 박수 치고 싶은거 참지마세요 전 박수 왕창 치고 나왔답니다…!,영웅
10,"안 그래도 뮤지컬 보려고 했는데 미리 봐서 너무 좋고, 노래 너무 잘해서 소름 돋았습니다.. 그리고 우리 영웅들 잊지 않고 기억하겠습니다. 감사합니다.",영웅
10,"뼈아픈 역사의 한 부분을 너무 잘 표현했다고 생각합니다. 보는 내내 눈시울이 뜨거워지고, 목이 메이는 슬픔과 벅찬 감동을 느꼈습니다. 많은 사람들이 저와 같은 감동을 느꼈으면 합니다.",영웅
10,와 기대 안했는데 이렇게 재미있을줄 몰랐다.. 올해 최고의 뮤지컬 영화,영웅
10,뮤지컬 영화라 어색할까 걱정했는데 전혀...! 진짜 최고ㅠㅠ완전 몰입해서 봄,영웅
10,-뮤지컬도 관람해야겠지만 좀 더 접근성 좋게 영화로 만날 수 있어 좋았다. -배우들의 노래와 열연... 바탕이 되는 우리 영웅들의 이야기는 뜨거운 눈물과 벅찬 감동을 느끼기에 충분한 소중한 시간이었다.-제작진과 배우들께 고생하셨습니다.-나라와 민족을 위해 희생하신 의열사 분들께 ...</span>,영웅
9,일본이 우리나라를 발전시켰다고 얘기하는 친일파들이 버젓이 권력의 중심부에 있는 현재에 더욱 안중근 의사의 일대기가 애달퍼 보인다,영웅
10,"어머니가 아들을 위해 직접 만드신 수의,,,,눈물나요",영웅
10,유머는 영화를 너무 무겁게 만들지 않았고..넘치는 부분은 넘치는대로..부족한 부분은 부족한대로..다소 미흡한 부분이 있더라도 이 영화에 여운은 날 잠못들게 했다...한번쯤 봐야할 영화..울림이 크고 깊다.. 아이들과 부모님 모시고 꼭 보세요,영웅
10,기억해야 한다. 우리가 지금 누리는 자유를 위해 모든걸 희생했던 많은 분들을.휴지필수.,영웅
6,"감독 때문인지 연출이 너무 촌스럽고 개그 남발하는 게 진짜 별로였지만, 원작이 가진 힘, 뛰어난 넘버, 그리고 정성화를 비롯한 배우들의 열연은 높이 사고 싶다.",영웅
5,감독의 억지 개그와 감동 코드는 그의 필모에 필수가 되었다.,영웅
10,눈물 펑펑  마스크 젖습니다.  내 두눈 젖습니다.  전부 다다 젖습니다.뮤지컬 영웅도 바로 예매완료 했습니다.,영웅
10,난 아무리 생각해도 이해가 안된다. 나라가 그분들께 무엇을 해주었기에 아무 이유없이 목숨바쳐 독립운동을 했는지.. 가슴이 먹먹해진다..,영웅
10,한국인이라면 그냥 다 봐야할 영화 진짜 폭풍 오열 ㅠㅠ 감동적이고 노래들 너무 좋다… 코레아 우라!!,영웅
10,시대적 아픔과 슬픔을 너무 잘알고있기에  행복한 현시대사람으로서 너무 감사하고 미안합니다. 김고은님 겨울왕국의 엘사 같았습니다. 너무 좋은 케스팅 이였습니다.,영웅
8,안중근 의사의 유해가 하루라도 빨리 돌아올 수 있기를 기원합니다.,영웅
10,일제시대를 배경으로 한 작품 중 가장 마음에 와닿는 영화였습니다.첫 장면부터 눈물이 나서 영화 보는 내내 훌쩍였네요덕분에 좋은 세상에서 살아가고 있습니다. 감사합니다.,영웅
2,ㄹㅇ내가여태본 마블영화중 가장 재미없었다,이터널스
1,히로시마 감성팔이 극혐,이터널스
7,아주 다들 사랑꾼들이여,이터널스
6,솔직히 나는 그들이 돌아오지 않았으면 좋겠다. 영원히..,이터널스
1,"한마디로 재미없음. 머글들을 타겟층으로 했다기엔 액션이 매우 별로고, 그렇다고 마블 덕후들을 타겟층으로 했다기에는 캐릭터들의 관계성이 전혀 안 드러남. 그래서 전에는 어벤져스 어셈블하면 살짝 오글거리긴 해도 히어로물 뽕이 가득 찼었는데, 이번 영화에서는 이터널스가 모여...</span>",이터널스
4,좀 서사 깊은 파워레인저 같았어요..,이터널스
1,토마토가 썩은 이유가 다 있구나 감상 포인트 없는데 뭘 자꾸 추천하래,이터널스
2,"베놈2, 샹치보다도  심각하게 재미없음 빨리끝나기를 기도하게 만드는 급 이터널스가 돌아온다는데 안돌아왔으면 좋겠음.",이터널스
7,마블 페이즈4의 발판인가 지뢰인가 그것은 나중에 알게 되겠지.,이터널스
7,서사가 너무 많은게 흠이었지만 서사가 아예 없었던 베놈보단 백만배 낫다,이터널스
2,ㄹㅇ내가여태본 마블영화중 가장 재미없었다,이터널스
1,히로시마 감성팔이 극혐,이터널스
7,아주 다들 사랑꾼들이여,이터널스
6,솔직히 나는 그들이 돌아오지 않았으면 좋겠다. 영원히..,이터널스
1,"한마디로 재미없음. 머글들을 타겟층으로 했다기엔 액션이 매우 별로고, 그렇다고 마블 덕후들을 타겟층으로 했다기에는 캐릭터들의 관계성이 전혀 안 드러남. 그래서 전에는 어벤져스 어셈블하면 살짝 오글거리긴 해도 히어로물 뽕이 가득 찼었는데, 이번 영화에서는 이터널스가 모여...</span>",이터널스
4,좀 서사 깊은 파워레인저 같았어요..,이터널스
1,토마토가 썩은 이유가 다 있구나 감상 포인트 없는데 뭘 자꾸 추천하래,이터널스
2,"베놈2, 샹치보다도  심각하게 재미없음 빨리끝나기를 기도하게 만드는 급 이터널스가 돌아온다는데 안돌아왔으면 좋겠음.",이터널스
7,마블 페이즈4의 발판인가 지뢰인가 그것은 나중에 알게 되겠지.,이터널스
7,서사가 너무 많은게 흠이었지만 서사가 아예 없었던 베놈보단 백만배 낫다,이터널스
10,스칼렛 요한슨  고생했어요,블랙 위도우
10,항상 마블 영화에서 위도우 씬이 편집 삭제됐었는데 이 기회에 블랙위도우 서사를 마무리할 수 있어서 좋았음 액션도 쾌속있고 굿,블랙 위도우
10,"은근히 다크한 분위기인데 그만큼 진지한 스토리라서 몰입해서 봄. 어린시절 훈련내용은 없어서 아쉬웠지만, 바디액션이 짱짱해서 재밌음. 쿠키 하나 있으니까 꼭 보세요.",블랙 위도우
10,역시 역시 마블입니다. 마블은 절대 배신하지 않음.  오늘 특수관 예매를 못해서 일반관에서 봤는데 2차는 기필코 아맥이나 스크린엑스에서 관람해야겠어요,블랙 위도우
10,마블 영화 얼마만이냐ㅜㅜㅜ 액션 폭발하고 극장에서 보니깐 확실히 재밌다!! 또 보러갈래ㅜ,블랙 위도우
8,블랙위도우의 과거얘기가 많을줄 알았는데그건 아니었음그치만 나쁘지않게 봄기대 많이하면 실망할 수 있음,블랙 위도우
10,아 진짜 너무 재밌다 블위 조올라게 사랑해,블랙 위도우
10,나타샤 연기력 좋고 볼만했음,블랙 위도우
6,"초반 30분까진 굉장히 재미있는데, 레드룸 도착 이후 스토리 진행이 급해지고, 빌런들은 성급해지고, 장애물들이 너무 쉽게 제거되는 등등.. 갑자기 창의력이 고갈되었나 싶을 정도로 후반이(여전히 볼만하긴 해도) 얼렁뚱땅 마무리하는 느낌같은 느낌!",블랙 위도우
10,오마이갓 오마이가앗..,블랙 위도우
10,스칼렛 요한슨  고생했어요,블랙 위도우
10,항상 마블 영화에서 위도우 씬이 편집 삭제됐었는데 이 기회에 블랙위도우 서사를 마무리할 수 있어서 좋았음 액션도 쾌속있고 굿,블랙 위도우
10,"은근히 다크한 분위기인데 그만큼 진지한 스토리라서 몰입해서 봄. 어린시절 훈련내용은 없어서 아쉬웠지만, 바디액션이 짱짱해서 재밌음. 쿠키 하나 있으니까 꼭 보세요.",블랙 위도우
10,역시 역시 마블입니다. 마블은 절대 배신하지 않음.  오늘 특수관 예매를 못해서 일반관에서 봤는데 2차는 기필코 아맥이나 스크린엑스에서 관람해야겠어요,블랙 위도우
10,마블 영화 얼마만이냐ㅜㅜㅜ 액션 폭발하고 극장에서 보니깐 확실히 재밌다!! 또 보러갈래ㅜ,블랙 위도우
8,블랙위도우의 과거얘기가 많을줄 알았는데그건 아니었음그치만 나쁘지않게 봄기대 많이하면 실망할 수 있음,블랙 위도우
10,아 진짜 너무 재밌다 블위 조올라게 사랑해,블랙 위도우
10,나타샤 연기력 좋고 볼만했음,블랙 위도우
6,"초반 30분까진 굉장히 재미있는데, 레드룸 도착 이후 스토리 진행이 급해지고, 빌런들은 성급해지고, 장애물들이 너무 쉽게 제거되는 등등.. 갑자기 창의력이 고갈되었나 싶을 정도로 후반이(여전히 볼만하긴 해도) 얼렁뚱땅 마무리하는 느낌같은 느낌!",블랙 위도우
10,오마이갓 오마이가앗..,블랙 위도우
9,"어벤져스를 기억하는가.아이언맨은 슈트를 입고, 토르는 묠니르를 들고, 캡틴아메리카는 슈퍼혈청을 맞은 비현실적인 몸과 방패를 가지고 있고, 헐크는... 헐크 그 자체였으며, 호크아이는 엄청난 동체시력에 활 쏘는 능력을 가지고 있다.그 와중에 한 명, 눈에 띄는 여성 히어로. 권총 하...</span>",블랙 위도우
1,솔직히 마블 영화 중 제일 재미 없었음..,블랙 위도우
10,마지막 안녕이라고 해서 꼭 각잡고 거창해야만 하는 건 아님. 나타샤에게 가족 비슷한 게 있었다는 것만으로도 충분한 영화,블랙 위도우
10,마지막에 어벤져스 브금 너무 소름돋는다,블랙 위도우
10,블랙위도우 영화가 아니다.  나타샤 로마노프 영화다,블랙 위도우
10,많은떡밥 회수!! 왜 조끼를 입고 엔드게임에 등장했는지 그디테일에 감탄했어요 고생했어요! 나타샤 그리고 앞으로 기대대요! 옐레나!,블랙 위도우
10,진짜 개존잼ㅜㅜ 블랙위도우를 다시 볼 수 없다는 게 슬플 정도.,블랙 위도우
7,"재미가 없진 않았는데 좀 지루하기도 했음… 캐스팅이 괜찮았고 오랜만에 마블이라 설렜지만 뭔가 마블이라 하기엔 부족한 느낌을 받았다,,",블랙 위도우
8,봐도 또 보고 싶은 나타샤의 포즈,블랙 위도우
10,블랙위도우 마블 어벤져스를 접한 후 저의 우상이자 롤모델이었던 멋진 히어로그녀에게 우울과 쓸쓸은 항상 공존 했었는데 이번 영화에서 그녀에게 따뜻함을 느낄 수 있어 기뻤습니다,블랙 위도우
10,블랙위도우 솔로무비 왜 이제서야 나온거야ㅠ,블랙 위도우
10,"어벤저스의 블랙위도우를 조연이 아닌 주연으로 만남으로써 통쾌한 액션과 백그라운드 뮤직 , 연기력이 합해져 즐겁게 볼수있었어요.. 첫 인트로부터 몰입감을 선사함.. 그동안 고생많았어요 나타샤",블랙 위도우
9,오랜만에 본 마블 오프닝에 가슴이 뻐렁침,블랙 위도우
10,블위 단독 영화 나온다고 얼마나 기다렸던지ㅠ 마블 시리즈 너무 좋아하는데 이제라도 나타샤 서사 위주의 영화 볼 수 있어서 감동입니다ㅠ 기대를 저버리지 않는 마블 액션도 굿굿 오랜만에 영화관에서 너무 재밌게 보고왔네요,블랙 위도우
9,"퍼스트어벤져, 캡틴마블보다는 재미있음 혹평많아서 걱정했는데 마블팬이라면 좋아할만함",블랙 위도우
10,너무재밌었습니다 오프닝이 기억에 많이남아요,블랙 위도우
9,잘 끌고가다 좀 급하게.마무리 한것 같네요. 캐릭터의 훗날 이야기를 알고보니 더 짠함 ㅠ,블랙 위도우
10,2시간이 넘는 상영시간도 짧게 느껴짐 ㅜㅜ 진심 시간 순삭 당함ㅜㅜ,블랙 위도우
6,기대가 컷나 봅니다...,블랙 위도우
10,플로렌스퓨 내사랑 연기 너무 잘하고 사실 배우들 다 잘해요 너무 잼씀,블랙 위도우
10,"기대안했는데 개재밌었음 솔직히 요즘 마블은 다 별로인데 가오갤3는 개재밌네 음악, 스토리, 액션 개 좋고 역시 제임스건 감독이다",가디언즈 오브 갤럭시: Volume 3
10,가디언즈는 내 가슴 속 영원히... 줍줍...,가디언즈 오브 갤럭시: Volume 3
10,초심으로 다시 돌아온 마블 가오갤 시리즈의 대장정을 화려하게 장식한 마무리,가디언즈 오브 갤럭시: Volume 3
10,제임스 건은 마블의 보물이다 가오갤 3부작을 완벽하게 마무리함,가디언즈 오브 갤럭시: Volume 3
10,"엔드게임, 노웨이홈, 가오갤3",가디언즈 오브 갤럭시: Volume 3
10,감히 말씀드립니다. 이번 가오갤3 절대 돈 아까울까봐 걱정하지 않으셔도 됩니다..!! 유머 액션 영상미 스토리 음악 감동 그리고 무엇보다 스케일!!!! 간만에 한창 폼 좋을 때의 마블 퀄리티로 내줬습니다!! 그전에 스킵하셨던 분들도 이번엔 무조건 보세요..!!! 그동안 마블이 좀 서운하게 했...</span>,가디언즈 오브 갤럭시: Volume 3
8,마블은 제임스 건한테 절하고 이정도만 좀 해라.,가디언즈 오브 갤럭시: Volume 3
10,마블시리즈중 제일 웃김 진짜 ㅋㅋㅋ병맛 개그 진짜 ㅠㅠㅋ가오갤 제일 좋아했는데 흑흑 ㅋㅋ 너무 좋았는데 멤버들 ㅠ 아오 ㅋㅋ 이렇게 끝인가요,가디언즈 오브 갤럭시: Volume 3
9,디씨 가기전에 제임스건이 마지막 선물 제대로 주고 갔네마블의 수명은 캡틴마블까지는 연장됩니다.캡틴마블도 잘뽑혔으면..,가디언즈 오브 갤럭시: Volume 3
10,역시 믿고보는 가오갤!!,가디언즈 오브 갤럭시: Volume 3
10,"마지막 그루트가 ""사랑해 모두""하는 부분에서 우리가 아임그루트가 아니라 바로 알아들을 수 있었던건 가모라가 초중반 그루트어를 계속 못 알아 듣다가 가오갤에 동화돼서 후반에 그루트어를 알아들을 수 있었던 것 처럼 관객들도 가오갤에 동화돼서 그루트어를 알아들을 수 있게 됐다...</span>",가디언즈 오브 갤럭시: Volume 3
8,로켓의 슬픈 과거. 이번 영화의 진정한 주인공은 로켓.,가디언즈 오브 갤럭시: Volume 3
10,모른척 나중에 4로 돌아와줘요 제발,가디언즈 오브 갤럭시: Volume 3
10,나 이제 동물실험 반대할래....,가디언즈 오브 갤럭시: Volume 3
10,욘두는 마음이지...,가디언즈 오브 갤럭시: Volume 3
10,우리가 알던 마블은 이거였잖아 가오갤판 엔드게임,가디언즈 오브 갤럭시: Volume 3
10,"이렇게 완벽한 스토리, 엔딩의 마블 영화는 아마 가오갤3가 마지막일듯. 아주 오랜만에 마블다운 영화를 봐서 좋았다. 멀티버스고 그딴거 없이 순수한 액션, 우정, 가족 내가 그리워하던 마블 그 자체였다. 더 좋을 수 없을만큼 완벽한 영화였다. 모든 것이 완벽하고 행복했다.",가디언즈 오브 갤럭시: Volume 3
10,이번 편에도 나를 울리는 너구리…,가디언즈 오브 갤럭시: Volume 3
10,엔드게임과 달리 제임스건이 가오갤의 모든 캐릭터 한명한명을 아낀다는게 느껴짐...,가디언즈 오브 갤럭시: Volume 3
10,"10년지기 친구와 이별하는 순간, 친구야 너는 모르지만 너는 주인공이었어!이 영화의 유일한 오점은 이들을 다시 볼 수 없다는 것",가디언즈 오브 갤럭시: Volume 3
5,메뚜기 월드에 오신걸 환영합니다.,쥬라기 월드: 도미니언
6,공룡보러왔지 징그러운 메뚜기 보러온거 아닌데.. 블루분량실화임?,쥬라기 월드: 도미니언
7,30년 대장정의 마무리치고는 다소 아쉬운.,쥬라기 월드: 도미니언
4,솔직히 쥬라기공원부터 본 90년생으로서 아쉽다...,쥬라기 월드: 도미니언
4,스토리 지루함 과거의 인물들 반가움 그러나 너무너무 긴 러닝타임에 비해 볼거리 뭐 없고 스토리도 뭐 없음,쥬라기 월드: 도미니언
8,그냥 블루 새끼가 너무 귀여움!!,쥬라기 월드: 도미니언
1,극장가서 본 영화 중 최악.. 쥬라기공원에 대한 추억을 다 날려버림,쥬라기 월드: 도미니언
10,오랜 공룡영화 팬으로써 많이 기대했지만 쥬라기 시리즈 중 제일 아쉽네요.. 그래도 재밌었습니다,쥬라기 월드: 도미니언
10,"마지막 편이라는 게 아쉬웠지만, 너무 재밌게 보고 왔어요 블루 너무 귀엽고.. 무엇보다 전 시리즈 사람들 나올 때 눈물 나옴 ㅎㅎ",쥬라기 월드: 도미니언
1,30분보고 뛰쳐나가고 싶었는데 참음,쥬라기 월드: 도미니언
5,메뚜기 월드에 오신걸 환영합니다.,쥬라기 월드: 도미니언
6,공룡보러왔지 징그러운 메뚜기 보러온거 아닌데.. 블루분량실화임?,쥬라기 월드: 도미니언
7,30년 대장정의 마무리치고는 다소 아쉬운.,쥬라기 월드: 도미니언
4,솔직히 쥬라기공원부터 본 90년생으로서 아쉽다...,쥬라기 월드: 도미니언
4,스토리 지루함 과거의 인물들 반가움 그러나 너무너무 긴 러닝타임에 비해 볼거리 뭐 없고 스토리도 뭐 없음,쥬라기 월드: 도미니언
8,그냥 블루 새끼가 너무 귀여움!!,쥬라기 월드: 도미니언
1,극장가서 본 영화 중 최악.. 쥬라기공원에 대한 추억을 다 날려버림,쥬라기 월드: 도미니언
10,오랜 공룡영화 팬으로써 많이 기대했지만 쥬라기 시리즈 중 제일 아쉽네요.. 그래도 재밌었습니다,쥬라기 월드: 도미니언
10,"마지막 편이라는 게 아쉬웠지만, 너무 재밌게 보고 왔어요 블루 너무 귀엽고.. 무엇보다 전 시리즈 사람들 나올 때 눈물 나옴 ㅎㅎ",쥬라기 월드: 도미니언
1,30분보고 뛰쳐나가고 싶었는데 참음,쥬라기 월드: 도미니언
1,욕이 많이 나오는데 너무 어색함외국어가 많이 나오는데 너무 어색함센척 폼 잡는 것이 너무 오글댐전체적으로 실망,마녀(魔女) Part2. The Other One
10,확실히 마녀 시리즈로 자리 잡을듯ㄷㄷㄷ 후반부 액션은 그냥 대박….,마녀(魔女) Part2. The Other One
1,마녀2 가 아니라 잡탕2임 ㅋㅋ 뭔 스토리가  3류에다가 이해도 안가는 내용의 연속  마녀1에 비해서 10분의 1도 안됨  절대보지마세용 평점 믿고 갔다가  빡쳐서 나옴  뭔 초능력자들 대잔치네 ㅋㅋㅋㅋ그냥 외계인영화,마녀(魔女) Part2. The Other One
10,액션이 제대로 미친듯 ㄷㄷ 김다미 임펙트 쩜,마녀(魔女) Part2. The Other One
